genre_ids,id,original_title,vote_average,vote_count
"[10770, 10749, 18]",435107,A Royal Winter,6.3,48
"[878, 28, 53]",383538,The Shadow Effect,4.8,74
"[18, 878]",426254,Marjorie Prime,6.0,78
[99],415086,What the Health,7.5,151
[99],430826,Casting JonBenet,5.7,92
[99],355277,Born in China,7.3,79
"[10749, 18]",433252,Our Souls at Night,6.5,198
"[9648, 53]",460229,Kiss and Kill,4.4,8
[18],382127,Manifesto,7.4,76
"[80, 18]",453270,A Ciambra,7.5,65
"[35, 18]",400637,Smartass,5.8,18
"[28, 878]",457832,逆时营救,6.0,34
[53],438435,M.F.A.,6.2,54
"[18, 53, 9648]",401546,The Dinner,4.2,148
[18],385955,Where Is Kyra?,6.2,22
[18],527427,Enter The Wild,4.1,19
"[35, 18, 10749]",357424,Almost Adults,6.2,102
[53],356500,Detour,6.5,76
"[35, 18, 14, 10749]",352490,This Beautiful Fantastic,7.3,155
"[35, 10749]",321558,The Truth About Lies,5.7,10
[18],426265,Burning Sands,6.2,70
"[9648, 18]",367147,Buster's Mal Heart,6.4,113
"[28, 12, 878]",393306,The Veil,4.1,44
"[878, 28, 12, 10770]",474227,Inhumans: The First Chapter,5.1,67
[18],352885,The Book of Love,6.5,102
"[18, 10749]",364733,Blind,5.8,63
"[80, 18]",401743,The Most Hated Woman in America,6.0,82
"[28, 18, 10752]",405965,An Ordinary Man,5.9,20
[18],368942,A Quiet Passion,6.3,88
"[18, 878]",415312,The Man from Earth: Holocene,6.1,55
[35],402582,Handsome: A Netflix Mystery Movie,5.3,67
"[27, 53]",406107,Dead Awake,4.9,50
"[18, 35]",450477,"Literally, Right Before Aaron",5.2,43
"[35, 18]",346650,Girlfriend's Day,4.7,59
"[80, 99]",438446,Mommy Dead and Dearest,7.3,85
"[27, 18]",466565,Hagazussa,5.9,32
"[10751, 35]",464331,Undercover Grandpa,5.7,30
"[80, 18, 9648, 53, 27]",431112,Awakening the Zodiac,5.0,64
[18],322517,All Summers End,6.7,19
"[18, 14]",364220,The Keeping Hours,6.6,42
"[35, 80]",426272,Take Me,5.7,84
[35],371865,Ma Loute,5.6,123
"[27, 53, 9648]",459947,Jackals,5.4,63
"[14, 27]",405882,Don't Kill It,5.9,80
"[10751, 16, 35]",453575,クレヨンしんちゃん 襲来！！宇宙人シリリ,9.0,3
[28],434119,공조,6.7,30
"[35, 18, 10751]",403570,Red Dog: True Blue,6.5,40
[99],450945,I Am Heath Ledger,7.6,109
"[28, 36]",455043,荡寇风云,5.3,34
[35],353440,Killing Hasselhoff,4.7,60
[37],438457,The Ballad of Lefty Brown,6.2,71
[35],444513,Amy Schumer: The Leather Special,4.2,92
[18],441168,From Straight A's to XXX,5.4,23
"[878, 28]",457710,Empire of the Sharks,4.0,18
"[53, 27]",464757,Nightworld,4.5,36
"[53, 18, 10402]",451751,American Satan,6.1,55
"[12, 14, 28]",435800,西游伏妖篇,6.5,29
[18],430406,Running Wild,6.4,26
"[35, 18]",396398,The Meyerowitz Stories (New and Selected),6.4,465
"[35, 10749]",462723,All I Wish,5.4,26
"[10751, 14, 16, 35]",459159,Hotel Transylvania: Puppy!,6.1,54
[18],326382,Zama,6.9,50
"[18, 53, 28, 878]",347882,Sleight,5.3,367
"[18, 10770]",424600,The Immortal Life of Henrietta Lacks,6.6,52
"[35, 18, 10749]",462181,Palm Swings,5.7,7
[27],401065,The Axe Murders of Villisca,4.5,34
[35],413778,Paris pieds nus,6.2,47
[18],392817,Ученик,6.5,81
"[28, 53]",472921,Skybound,4.6,16
"[18, 35]",421471,Flower,6.4,96
"[35, 18]",440424,Freak Show,7.2,49
"[18, 36]",319337,Elser,6.9,136
"[80, 53]",362202,The Crash,4.6,24
"[99, 10402]",472424,Gaga: Five Foot Two,7.7,368
[27],436973,Dead Night,4.4,19
[99],462145,Mountain,7.9,25
"[10752, 18, 36, 10749]",403390,Bitter Harvest,6.2,42
"[28, 27]",462036,The Monster Project,4.7,52
"[18, 28]",440777,Female Fight Club,5.5,18
[878],464742,Mad Genius,6.4,5
"[35, 10749, 18]",390053,Crash Pad,6.0,49
"[28, 18, 10752]",396616,Kongens nei,6.9,52
"[14, 35]",452030,Cinderella's Hot Night,6.0,55
[53],376453,Operation Avalanche,6.3,103
"[10749, 10770]",480623,Christmas Getaway,6.8,24
"[18, 53, 27]",438436,Most Beautiful Island,5.3,45
"[18, 10749]",416691,1 Night,6.4,107
"[10752, 12, 28]",435880,대립군,7.5,10
[35],317560,Carrie Pilby,7.2,163
"[28, 878]",443109,Oceans Rising,3.6,37
[18],460276,The Song of Sway Lake,3.5,3
[27],13511,Rawhead Rex,5.2,46
"[53, 80, 18]",463940,Locked Up,5.5,11
[35],494368,Dave Chappelle: The Bird Revelation,7.9,57
[35],373209,Izzy Gets the F*ck Across Town,6.1,21
"[14, 12, 35, 10751]",450509,Albion: The Enchanted Stallion,6.0,57
[99],366696,The Red Pill,7.7,79
"[35, 18]",419459,Landline,6.5,47
[18],425751,The Hero,6.2,84
"[28, 53, 18]",403867,काबिल,7.1,68
[99],456508,Chris Brown: Welcome to My Life,6.4,226
"[27, 53, 9648]",512926,Against The Night,5.2,9
"[28, 35, 10752]",377447,鐵道飛虎,6.0,55
[99],359749,78/52,7.6,48
"[28, 878, 10752, 27]",463800,Firebase,7.0,54
"[53, 28, 18, 27]",436494,Feral,5.1,32
"[18, 53]",380623,Nocturama,6.7,88
"[9648, 10770]",436401,"Murder, She Baked: Just Desserts",7.2,22
[16],483306,Dear Basketball,7.1,91
[27],425931,The Black Room,3.7,75
[18],356752,AWOL,5.5,12
"[35, 28, 12]",456098,All About the Money,6.0,15
[18],419473,Aardvark,5.4,11
[18],458293,Michael Jackson: Searching for Neverland,6.4,76
[35],459295,Sarah Silverman: A Speck of Dust,7.3,44
"[878, 53]",188924,Atomica,4.8,47
"[18, 9648, 53]",393172,Bottom of the World,5.4,58
"[35, 18, 10749]",459225,The Feels,5.9,46
"[18, 35, 80]",428687,Deidra & Laney Rob a Train,5.8,64
"[18, 27]",371560,The Eyes of My Mother,6.3,153
[99],473415,Voyeur,6.3,67
"[35, 18]",436167,Die göttliche Ordnung,7.5,49
"[28, 35, 27]",412758,Eat Locals,5.4,61
[18],382509,Cézanne et moi,6.1,70
"[18, 36]",457251,芳华,7.7,27
"[53, 27]",366617,Blood Hunt,4.9,7
[99],477331,Long Shot,7.2,39
"[53, 18, 27, 14]",388994,Ayla,3.9,14
"[18, 35]",472640,Undir trénu,7.2,36
[18],453354,Ava,6.1,65
"[10749, 35]",445500,Non-Transferable,5.8,56
"[18, 53]",420260,The Drowning,4.5,62
[18],414454,Submission,6.0,8
[18],336029,A Tale of Love and Darkness,5.1,61
[18],333384,Lowriders,6.5,46
"[18, 35]",433018,Frat Star,4.6,10
"[12, 28, 14]",460557,奇门遁甲,5.9,20
[35],426253,The Lovers,5.3,38
"[12, 16, 35, 10751, 878]",322487,Spark: A Space Tail,4.4,28
"[27, 18]",392818,The Transfiguration,6.1,63
[35],442750,The Hippopotamus,6.7,43
"[28, 35, 80]",558144,Deadpool: No Good Deed,7.2,42
[878],456504,Last Supper,6.2,38
[18],414372,"Polina, danser sa vie",6.6,56
[99],411007,Abacus: Small Enough to Jail,7.3,39
[18],473706,Pin Cushion,6.9,20
"[27, 878]",464111,Zygote,7.2,60
[27],431392,Charlie Charlie,3.9,15
"[18, 27, 53]",401359,Breakdown Lane,4.1,12
[27],515387,American Exorcist,5.8,4
"[80, 18, 53]",435473,American Violence,4.7,22
[27],489420,Once Upon a Time at Christmas,3.9,8
"[18, 53]",381064,American Fable,6.3,50
[35],437752,Bill Burr: Walk Your Way Out,6.9,54
[18],334535,The Ticket,5.8,39
"[9648, 18]",354285,The Sense of an Ending,6.1,84
"[18, 10749]",528390,Women & Sometimes Men,5.0,3
"[35, 18]",439128,न्यूटन,7.0,54
"[53, 18, 27]",498596,The Ballerina,6.2,11
"[10751, 16]",447113,Monster High: Electrified,7.0,22
"[14, 12, 16, 18, 878]",428288,ひるね姫～知らないワタシの物語～,6.5,30
"[10402, 18]",376658,Love Beats Rhymes,5.7,58
"[27, 878, 53]",390883,The Dark Tapes,4.5,41
[18],408024,Moka,6.1,51
"[10751, 14, 16, 35, 12]",462650,Puss in Book: Trapped in an Epic Tale,5.3,44
[27],480157,House of the Witch,4.2,52
"[18, 35]",433620,Suck It Up,5.1,11
"[80, 28]",382220,마스터,7.1,33
[27],421601,Bornless Ones,4.7,26
[99],413765,David Lynch: The Art Life,7.1,68
[878],445872,Alterscape,3.0,7
[99],470819,Jane,7.7,39
"[18, 35]",10148,Krystal,4.1,21
"[35, 53]",440317,Freehold,5.7,14
[99],455565,Bombshell: The Hedy Lamarr Story,7.2,37
"[27, 53]",438734,Devil in the Dark,4.7,39
"[27, 878, 28]",327253,The Gracefield Incident,4.9,56
[10751],446829,Max 2: White House Hero,6.6,40
"[27, 878]",460218,5 Headed Shark Attack,3.1,26
"[12, 35, 10751, 16]",277834,Moana,7.5,6907
"[35, 14, 10749]",474047,Drink Slay Love,5.9,41
[18],408435,Sameblod,7.4,47
"[80, 10402, 53]",376575,48 Hours to Live,6.6,7
[18],407719,Golden Exits,6.2,25
[27],478741,Charismata,4.4,14
"[53, 18]",422821,Blood Money,5.3,28
[27],480210,Truth or Dare,5.2,50
"[10752, 99]",428501,City of Ghosts,7.1,24
"[18, 10749, 53]",462183,Salvaje despertar,7.0,5
"[16, 10751, 12, 35, 9648]",443484,The Swan Princess: Royally Undercover,7.8,6
"[10749, 18]",454889,Princess Cyd,6.8,44
[18],426257,"Roxanne, Roxanne",6.0,53
[18],345909,Wolves,5.8,22
[99],470385,"The Games of the V Olympiad Stockholm, 1912",6.0,3
[35],443076,Where's the Money?,6.0,53
[37],473165,Dead Again in Tombstone,4.7,38
"[53, 18]",452410,Negative,4.4,7
[18],390401,Custody,7.1,28
"[53, 27]",419386,Besetment,3.9,12
[53],438463,Madre,6.4,30
[27],482048,Halloween Pussy Trap Kill! Kill!,4.4,10
[27],436496,Gremlin,4.3,31
"[878, 18, 53, 27]",387801,La región salvaje,6.1,61
[18],451204,The Last Movie Star,6.5,33
[99],436305,The Farthest,8.0,40
[18],437623,Заложники,6.3,23
"[35, 18]",435218,Lost in London,6.4,18
"[18, 36, 10752]",346684,On Wings of Eagles,5.7,16
"[10402, 99]",456806,Harry Styles: Behind the Album,8.3,41
[18],341287,Breath,6.9,30
"[28, 878, 12, 27]",271404,Beyond Skyline,4.9,523
"[18, 35]",450806,All Saints,6.1,25
[35],413990,Pottersville,5.2,52
[35],473812,Jerry Before Seinfeld,7.1,58
"[10751, 16]",265312,El Americano: The Movie,4.3,9
[27],522703,Night Howl,4.0,6
"[16, 35, 10751, 9648]",461054,Lego Scooby-Doo! Blowout Beach Bash,6.5,26
[27],480603,The Lullaby,5.2,13
[18],515920,DriverX,5.6,7
"[28, 878, 12]",443297,Moontrap: Target Earth,3.4,13
"[28, 35, 80]",455847,Bad Grandmas,4.4,7
"[14, 18]",455974,Blue My Mind,6.2,25
[99],393561,Risk,6.8,22
"[10749, 10770]",446483,Love at First Bark,6.5,11
[27],454417,Unhinged,5.1,6
[18],479970,Butterfly Caught,5.3,7
"[35, 10749]",403499,No culpes al karma de lo que te pasa por gilipollas,5.5,43
[99],433085,De sidste mænd i Aleppo,6.9,39
[10751],447429,Robo-Dog: Airborne,0.0,3
"[37, 18, 9648]",411141,The Scent of Rain & Lightning,5.5,18
"[18, 35]",473317,High Fantasy,6.8,4
[35],431071,Mad Families,4.3,27
"[53, 27, 80]",471493,Ryde,4.3,52
[27],378017,The Barn,4.8,19
[99],385805,Betting on Zero,7.3,48
[28],412452,Cross Wars,4.5,17
"[18, 36]",421560,Handia,6.6,55
[35],395474,I Do... Until I Don't,4.8,20
"[53, 18, 9648]",434758,The Summoning,3.4,10
"[10749, 18]",417760,一週間フレンズ,6.9,15
"[35, 10749]",476921,Lady-Like,5.5,11
"[18, 10749]",460100,Anything,0.0,7
"[28, 35]",535035,Codename: Diablo!,5.0,1
"[18, 35, 80, 53]",364060,Middle Man,6.2,11
"[16, 12, 10751, 35]",420279,Monster Island,5.4,26
[18],324562,The Tribes of Palos Verdes,5.3,41
"[18, 10749]",465080,Hollywood Dirt,6.1,14
[16],460135,LEGO DC Super Hero Girls: Brain Drain,5.8,5
[99],475345,Heroin(e),7.4,52
[99],480429,A Night at the Garden,6.5,28
[99],448448,Get Me Roger Stone,7.1,58
[18],428584,Menashe,6.4,23
[53],463986,Girl Followed,4.7,10
"[53, 18, 80]",430043,Bad Day for the Cut,6.5,50
"[53, 27, 28]",436369,Cut Shoot Kill,5.7,11
"[18, 878, 53]",406104,Domain,6.3,11
"[12, 28]",468320,Never Leave Alive,4.5,4
"[35, 18]",421465,"Yes, God, Yes",5.3,27
"[28, 878, 12]",437463,Cold Zone,4.4,23
"[35, 18]",430644,オー・ルーシー！,7.1,39
[99],431339,A Plastic Ocean,7.7,41
"[18, 36]",418879,The Current War,5.7,16
"[28, 12, 9648, 878]",360799,Arrowhead,4.9,58
"[12, 28]",493416,Troy the Odyssey,3.8,12
"[28, 80]",375343,Instant Death,4.9,12
"[53, 10770]",474377,One Small Indiscretion,4.5,7
[],425285,Halfway,6.3,3
"[18, 12]",446697,In Search of Fellini,5.9,20
"[80, 18, 53]",407720,Billy Boy,5.1,7
"[10402, 99]",426410,Score: A Film Music Documentary,7.7,45
[18],337104,Chronic,5.4,28
"[27, 53]",466129,The Hatred,4.1,33
[18],449757,I Am Not a Witch,6.9,33
[18],426673,Inheritance,6.4,5
"[35, 18, 53]",421044,Best F(r)iends: Volume 1,5.2,31
"[53, 27, 9648]",441647,The Sound,4.1,21
"[53, 27, 878, 10770]",480405,Neverknock,4.6,21
[35],479263,Patton Oswalt: Annihilation,7.2,33
[37],453807,Justice,4.1,15
[99],481845,"Love, Cecil",6.3,4
[35],367613,La noche que mi madre mató a mi padre,6.4,58
"[10770, 10749, 18]",483551,A Joyous Christmas,5.2,13
[27],353058,Blood Feast,4.3,6
"[53, 18]",393184,إشتباك,7.5,39
[878],457665,Alien Invasion: S.U.M.1,4.7,35
"[12, 35, 9648, 10749]",401285,जग्गा जासूस,5.8,48
"[10749, 10770]",446493,Moonlight in Vermont,6.3,18
"[27, 878]",404830,The Creature Below,4.4,22
"[35, 99]",482004,Too Funny to Fail: The Life and Death of The Dana Carvey Show,7.9,33
"[18, 35]",403068,Sun Dogs,7.1,35
"[16, 35]",476719,Garden Party,7.5,39
[18],450100,The Holly Kane Experiment,5.7,13
[18],479871,Aos Teus Olhos,6.9,34
[10749],437515,A Dash of Love,6.8,27
[35],438511,The Relationtrip,6.0,3
[27],459667,Circus Kane,3.8,28
"[18, 10749]",393765,Priceless,6.3,62
"[18, 10752]",441646,Insyriated,7.1,35
[35],432959,Jim Gaffigan: Cinco,7.3,38
[27],483987,Gnaw,2.9,18
"[28, 35, 10770]",486329,Crazy Famous,5.3,9
"[53, 27, 9648]",459475,Awaken the Shadowman,3.7,29
"[12, 27, 53]",452571,Land of Smiles,4.4,14
[35],321757,Punching Henry,6.1,20
[27],480410,The Sandman,5.4,24
"[10751, 35, 18, 53]",431867,Bitch,5.0,27
[35],435351,Neal Brennan: 3 Mics,7.5,28
"[35, 18]",348391,Speech & Debate,5.9,43
"[35, 10770]",440767,Trevor Noah: Afraid of the Dark,7.4,59
"[18, 80, 35, 53]",411005,一路順風,6.6,9
"[10749, 10770]",480626,The Christmas Cottage,6.5,19
[18],422128,Blame,5.9,39
[99],503150,Eating Animals,7.0,7
[35],485856,iGirlfriend,4.0,4
[35],467431,Get Big,5.3,3
"[27, 878]",457491,The Crossing,6.3,43
"[18, 35]",467924,Abe & Phil's Last Poker Game,7.3,6
[878],516237,Gray Matter,5.7,6
[99],454349,Blurred Lines: Inside the Art World,6.2,5
"[12, 10751, 35]",437042,Bigger Fatter Liar,4.4,27
[35],406668,The Female Brain,5.7,33
"[27, 878]",461108,Toxic Shark,3.7,11
[27],445744,Inoperable,4.3,13
"[10770, 9648]",465291,Garage Sale Mystery: Murder Most Medieval,5.1,13
"[10770, 9648]",465290,Garage Sale Mystery: Murder By Text,5.8,17
[53],345680,Sleepwalker,4.6,24
"[10749, 10770]",490146,Christmas Next Door,6.7,24
"[35, 18]",426264,The Trip to Spain,6.7,43
[35],435580,Lost Cat Corona,5.3,6
"[9648, 10770]",457470,Site Unseen: An Emma Fielding Mystery,5.8,9
"[18, 10749]",413882,ओके जानू,5.7,39
[53],490453,Framed By My Fiancé,8.7,6
"[27, 28, 80, 878, 53]",287523,Death House,3.1,16
[18],412059,Mobile Homes,6.7,11
"[18, 35]",291188,Austin Found,7.3,6
[27],423536,Ghosts of Darkness,6.0,15
[10752],464867,Operation Dunkirk,4.3,31
"[18, 35]",453404,京城之王,6.2,5
"[18, 10770, 9648, 10749]",474994,Christmas Connection,5.4,11
"[18, 10749]",499802,Línea 9,7.2,5
[99],450594,Unacknowledged,6.3,53
[35],399896,Class Rank,7.2,15
[35],442896,Cherry Pop,5.5,45
"[10770, 35, 10749]",446866,Like Cats & Dogs,6.2,14
[18],467433,A Question of Faith,7.3,23
"[18, 10749]",381015,The Other Half,6.7,10
[99],432615,Chasing Coral,8.2,47
"[80, 18]",418109,羊の木,8.0,2
"[18, 10749]",369914,The Girl Who Invented Kissing,5.8,7
"[10749, 18, 28]",473234,అర్జున్ రెడ్డి,7.7,28
[99],474753,The China Hustle,7.8,28
"[18, 14, 27]",461931,Maus,5.1,23
[99],451329,El fin de ETA,7.0,3
"[18, 53]",292086,Come Morning,6.3,5
"[35, 10770]",446048,Jim Norton: Mouthful of Shame,6.6,18
[27],375580,Dead Body,5.4,14
[28],456781,Boone : The Bounty Hunter,5.7,21
"[18, 10402, 10749]",446289,Hello Again,5.7,9
"[53, 27]",406115,The Snare,4.2,28
"[28, 12, 10751, 14]",449700,My Pet Dinosaur,5.4,34
"[28, 53, 10752]",442094,Check Point,4.0,10
[18],433503,The House of Tomorrow,6.6,17
"[9648, 878, 53]",529358,Alien Code,5.6,8
[35],456210,Tracy Morgan: Staying Alive,6.9,20
[27],481192,Talon Falls,4.2,15
"[28, 16]",457249,Vixen: The Movie,6.5,19
"[10749, 18]",476314,Tokyo Project,6.7,10
"[28, 878]",469523,Alien Reign of Man,3.7,6
"[35, 18]",353570,The Tiger Hunter,6.7,10
"[18, 53]",477201,1 Buck,4.8,12
[18],540983,Monsoon,6.0,1
"[9648, 18, 53]",352491,Hollow in the Land,5.5,28
"[10770, 10402]",485517,A Christmas Story Live!,5.0,17
[35],442913,Nickelodeon's Not So Valentine's Special,0.5,1
[35],449359,Jo Koy: Live from Seattle,7.1,14
[878],482750,Doomsday Device,4.5,4
"[18, 878]",406110,We've Forgotten More Than We Ever Knew,6.0,8
"[18, 10770, 9648, 80]",455034,A Bundle of Trouble: An Aurora Teagarden Mystery,6.5,16
[27],479459,The Litch,1.0,1
[99],430830,Nobody Speak: Trials of the Free Press,6.0,30
"[12, 10402, 16, 10751]",494092,Beat Bugs: All Together Now,5.3,6
[99],109581,Mission to Lars,6.3,9
[27],436775,Clowntergeist,3.5,24
"[12, 16, 35, 10751]",455411,Tom and Jerry: Willy Wonka and the Chocolate Factory,6.8,16
[18],341244,O Filme da Minha Vida,7.7,62
[10751],469922,Pup Star: Better 2Gether,7.2,6
"[35, 27]",426565,The Devil's Restaurant,5.0,5
"[18, 10770, 10749]",480622,Christmas at Holly Lodge,5.4,15
[35],442087,Mike Birbiglia: Thank God for Jokes,7.7,33
[35],460316,Hazlo como hombre,6.6,38
"[14, 16, 35]",463288,Star vs. the Forces of Evil: The Battle for Mewni,8.3,20
"[53, 27]",365038,Del Playa,2.6,5
"[28, 14, 35, 80, 53]",371042,Schneeflöckchen,7.0,15
"[9648, 53]",525097,The Pale Man,3.4,5
"[18, 35]",333033,The Heyday of the Insensitive Bastards,5.7,15
[27],508839,Dark Web,4.7,9
"[35, 27]",480923,Dead Ant,6.0,5
"[28, 27, 53]",455595,Residue,6.1,14
[18],419303,Joseph and Mary,5.3,4
"[16, 35, 10751]",444510,The Jetsons & WWE: Robo-WrestleMania!,8.2,6
"[28, 35, 80, 53]",433621,Get the Girl,5.3,23
"[99, 36]",450875,LA 92,8.3,23
[28],451349,Black Site Delta,5.8,18
[53],451004,The Spearhead Effect,7.5,6
[28],438455,The Archer,5.5,36
[99],484133,Nude,5.7,5
[27],466344,The Houses October Built 2,4.9,33
[27],442824,VooDoo,4.3,15
"[12, 18, 10749]",431244,Lost in Florence,5.0,30
[27],456950,WTF!,4.5,20
"[27, 18, 53]",424284,Desolation,4.3,12
"[18, 35]",414455,Chronically Metropolitan,5.6,21
"[12, 18]",438461,Lane 1974,8.0,6
"[10770, 18]",450679,The Perfect Catch,6.3,18
"[28, 18, 10749]",365452,A Rising Tide,6.3,12
[27],432364,The Covenant,4.4,14
"[18, 10770, 10749]",475829,The Mistletoe Inn,6.1,28
[18],455803,Pray for Rain,5.4,23
"[9648, 10770]",446865,Hailey Dean Mystery: Deadly Estate,6.6,13
"[53, 27, 878]",434986,Replace,5.2,16
"[28, 53]",450519,The Fast and the Fierce,5.5,10
[18],356301,Across the Line,5.0,5
[99],452235,Losing Sight of Shore,7.5,11
"[18, 10770]",473896,"Signed, Sealed, Delivered: Home Again",5.5,8
"[27, 53]",400610,Prooi,5.5,24
[10749],480638,The Perfect Christmas Present,6.5,33
[53],340488,Salt and Fire,4.7,31
[9648],447685,The Green Fog,6.7,3
[35],438514,Sylvio,6.5,4
[18],381008,Claire in Motion,4.9,9
"[28, 18, 27, 9648, 53]",391872,Child of Satan,1.7,11
"[18, 27, 53]",470390,The Atoning,4.8,17
"[35, 27]",434593,Devil's Domain,2.7,12
"[53, 10770]",447023,The Wrong Student,3.5,4
[99],438478,Pornocratie: Les nouvelles multinationales du sexe,7.5,8
"[53, 27]",484586,The Body Tree,6.3,8
"[10749, 18, 10770]",453217,Home for Christmas Day,5.9,18
"[10770, 10749, 18]",474981,Christmas in the Air,6.1,19
"[18, 80, 53]",300672,Vincent N Roxxy,5.5,44
"[10749, 18, 10402]",460437,Something Like Summer,6.0,26
"[28, 37]",466190,O Matador,6.2,39
"[9648, 80, 10770]",446864,Concrete Evidence: A Fixer Upper Mystery,6.3,11
[],458621,Nickelodeon's Sizzling Summer Camp Special,4.9,19
"[35, 18]",390407,Little Boxes,6.6,26
"[10402, 16, 35]",444341,Gone Fishing,7.0,10
"[28, 878, 10770]",479475,Geo-Disaster,3.4,27
[53],436285,Serpent,5.6,14
"[18, 10749]",88752,當愛來的時候,7.3,10
"[10770, 99]",435412,The 44th President: In His Own Words,6.0,1
"[12, 10751, 9648]",389272,Lost & Found,5.3,35
"[10749, 35, 18]",466421,Amanda & Jack Go Glamping,4.5,11
[18],363056,Miles,5.3,7
"[18, 53, 9648, 10749, 80]",417809,Fatal Crossing,10.0,1
"[35, 27, 10749]",489428,An Accidental Zombie (Named Ted),4.0,4
"[9648, 27, 18]",446867,One of Us,4.8,19
"[9648, 80]",479630,Hailey Dean Mystery: Dating Is Murder,6.8,9
"[53, 18]",396777,Woodshock,4.8,24
"[10751, 35]",346034,3 Idiotas,6.8,25
"[28, 80, 18, 53]",440345,Secrets of Deception,7.0,3
[35],450438,Permanent,5.6,24
"[18, 36]",371859,La mort de Louis XIV,6.7,28
[10751],467988,Camp Cool Kids,6.1,12
"[35, 27, 53, 9648]",434389,The Ice Cream Truck,4.3,19
[18],427025,Axolotl Overkill,7.2,15
"[10752, 10751, 36]",472553,Zoo,6.6,17
"[35, 10749, 10770]",471608,"Eat, Play, Love",6.2,15
"[53, 10749]",496230,Heartthrob,5.6,45
[18],433602,Even Lovers Get The Blues,7.9,7
[18],432226,ჩემი ბედნიერი ოჯახი,7.2,22
"[35, 18]",338387,Youth in Oregon,6.3,19
"[28, 878, 53]",439123,Agent,6.2,6
"[18, 14, 27, 10749]",437583,November,7.6,38
[99],469980,Diana: In Her Own Words,7.8,28
[35],455601,Maria Bamford: Old Baby,5.5,11
"[99, 36, 9648]",496169,Beyond the Spectrum,7.6,5
[35],474063,A Very Sordid Wedding,5.8,6
[18],402423,The Vessel,4.8,25
[99],468213,Human Flow,7.1,41
"[27, 53]",517769,Central Park,4.3,4
[18],346699,Battlecreek,6.5,14
[99],426546,Food Evolution,7.4,6
"[35, 18]",365372,Breakable You,4.6,8
"[18, 36]",452400,明月幾時有,5.5,10
[10749],433677,Love on Ice,6.1,20
"[80, 18]",450308,Deuces,5.0,16
[35],452531,That's Not Me,6.3,8
"[35, 27]",381032,Another Evil,5.6,19
[35],456193,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",7.4,29
"[10770, 10749]",474985,Finding Santa,6.0,22
[99],458080,Filmworker,7.1,22
"[18, 10749]",456553,The Joneses Unplugged,5.8,13
[18],408543,Une vie,5.3,29
[35],459224,Dating My Mother,4.0,3
[99],491766,Perfect Bid: The Contestant Who Knew Too Much,6.5,25
"[99, 36, 10402]",517208,Industrial Accident: The Story of Wax Trax! Records,9.0,1
[99],446173,Ex Libris: New York Public Library,6.3,20
[18],428886,England Is Mine,6.0,32
"[18, 10770, 10749]",491761,Rocky Mountain Christmas,6.2,11
[27],290656,Raised by Wolves,3.6,5
"[12, 99]",446107,Charged: The Eduardo Garcia Story,6.7,3
"[10749, 18]",374471,Porto,6.1,13
"[35, 10749, 10770]",492141,Snowed-Inn Christmas,7.0,29
[27],445602,The Raking,5.5,10
[53],449811,Hacker,8.3,3
[18],382883,Shepherds and Butchers,6.8,32
"[27, 53]",412762,Happy Hunting,5.3,33
[53],470006,The Student,6.1,9
"[53, 10770]",435268,Open Marriage,3.9,7
[99],459954,Agnelli,7.5,12
"[10749, 10770]",478210,All of My Heart: Inn Love,6.0,13
"[10770, 10749]",480614,A Gift to Remember,5.5,25
